country_code,year,NY.GDP.MKTP.KD.ZG,FP.CPI.TOTL.ZG,BN.CAB.XOKA.GD.ZS,FI.RES.TOTL.MO,GC.DOD.TOTL.GD.ZS,NY.GNS.ICTR.ZS,DT.DOD.DECT.GD.ZS,NY.GDP.PCAP.CD,FR.INR.RINR,GC.BAL.CASH.GD.ZS,country_name,score_NY.GDP.MKTP.KD.ZG,score_FP.CPI.TOTL.ZG,score_BN.CAB.XOKA.GD.ZS,score_FI.RES.TOTL.MO,score_GC.DOD.TOTL.GD.ZS,score_NY.GNS.ICTR.ZS,score_DT.DOD.DECT.GD.ZS,score_NY.GDP.PCAP.CD,score_FR.INR.RINR,score_GC.BAL.CASH.GD.ZS,composite_score,rank,credit_band,credit_numeric,composite_yoy,NY.GDP.MKTP.KD.ZG_yoy,FP.CPI.TOTL.ZG_yoy,BN.CAB.XOKA.GD.ZS_yoy,FI.RES.TOTL.MO_yoy,GC.DOD.TOTL.GD.ZS_yoy,NY.GNS.ICTR.ZS_yoy,DT.DOD.DECT.GD.ZS_yoy,NY.GDP.PCAP.CD_yoy,FR.INR.RINR_yoy,GC.BAL.CASH.GD.ZS_yoy,composite_trend_3y,trend_flag,weakening_indicators,strengthening_indicators,NY.GDP.MKTP.KD.ZG_trend_3y,FP.CPI.TOTL.ZG_trend_3y,BN.CAB.XOKA.GD.ZS_trend_3y,FI.RES.TOTL.MO_trend_3y,GC.DOD.TOTL.GD.ZS_trend_3y,NY.GNS.ICTR.ZS_trend_3y,DT.DOD.DECT.GD.ZS_trend_3y,NY.GDP.PCAP.CD_trend_3y,FR.INR.RINR_trend_3y,GC.BAL.CASH.GD.ZS_trend_3y
THA,2005,4.18763842884337,4.54036919634536,-4.036464315232,4.35228452163583,25.4581282780769,28.2409524233023,,2867.70383436062,-0.354173197273536,,Thailand,6.568874585959033,5.913667723289176,1.34687284651648,3.117056069472247,9.181280758288464,4.404816337420591,,1.262645851706962,7.944995297963054,,4.921984733062534,3,BBB-,12,,,,,,,,,,,,,N/A,None,None,,,,,,,,,,
THA,2006,4.96781089246107,4.63747436011764,1.04380762367254,5.08069119941125,24.3806591494652,30.4451483129011,,3331.32043511773,1.11279460175694,,Thailand,7.271029803214963,5.826273075894124,3.1757707445221146,3.772622079470125,9.34290112758022,4.9716095661745685,,1.3278419361884308,9.001212113264996,,5.549803810605263,3,BBB+,14,0.63,0.7,-0.09,1.83,0.66,0.16,0.57,,0.07,1.06,,,N/A,None,GDP Growth (+0.7); Current Account / GDP (+1.8); FX Reserves Cover (+0.7); Gross Savings / GDP (+0.6); Real Interest Rate (+1.1),,,,,,,,,,
THA,2007,5.43515169050809,2.24154095286802,5.92665423116421,5.93095596443648,22.9934668319175,32.2498340915576,,3918.52817434581,3.48698568702785,,Thailand,7.691636521457281,7.982613142418782,4.9335955232191155,4.537860367992832,9.550979975212377,5.435671623543383,,1.4104180245173796,9.289370305339949,,6.348006524701342,3,A-,15,0.8,0.42,2.16,1.76,0.77,0.21,0.46,,0.08,0.29,,0.72,IMPROVING,None,Inflation (+2.2); Current Account / GDP (+1.8); FX Reserves Cover (+0.8),0.56,1.04,1.8,0.72,0.18,0.52,,0.08,0.68,
THA,2008,1.72569884866334,5.46848949649846,0.319466151466348,6.0802354647904,22.4502172623288,30.6620557262506,,4309.13509292986,0.654506894891978,,Thailand,4.3531289637970065,5.078359453151386,2.9150078145278853,4.67221191831136,9.632467410650682,5.027385758178726,,1.4653471224432617,8.671244964322224,,5.198115288239757,3,BBB,13,-1.15,-3.34,-2.9,-2.02,0.13,0.08,-0.41,,0.05,-0.62,,0.09,STABLE,GDP Growth (-3.3); Inflation (-2.9); Current Account / GDP (-2.0); Real Interest Rate (-0.6),None,-0.74,-0.28,0.52,0.52,0.15,0.21,,0.07,0.24,
THA,2009,-0.690618232300579,-0.845716092316721,7.87655950254759,9.81395828770847,26.7791952036446,29.2740607965439,,4135.43986952819,4.57231980497401,,Thailand,2.178443590929479,10.0,5.635561420917132,8.032562458937623,8.98312071945331,4.670472776254146,,1.4409212316524016,8.507929740418712,,6.217133482912791,1,A-,15,1.02,-2.17,4.92,2.72,3.36,-0.65,-0.36,,-0.02,-0.16,,0.22,IMPROVING,GDP Growth (-2.2); Govt Debt / GDP (-0.7),Inflation (+4.9); Current Account / GDP (+2.7); FX Reserves Cover (+3.4),-1.7,1.39,0.82,1.42,-0.12,-0.1,,0.04,-0.16,
THA,2010,7.51339053261624,3.24758842443725,3.36732467219252,9.0725601386283,26.9008455437265,29.6275906793853,,4973.86288823778,0.243128638611464,,Thailand,9.562051479354617,7.0771704180064745,4.012236881989308,7.365304124765469,8.964873168441024,4.7613804604133625,,1.5588244686584378,8.375052619800254,,6.455628626934038,2,A-,15,0.24,7.38,-2.92,-1.62,-0.67,-0.02,0.09,,0.12,-0.13,,0.04,STABLE,Inflation (-2.9); Current Account / GDP (-1.6); FX Reserves Cover (-0.7),GDP Growth (+7.4),0.62,-0.3,-0.31,0.94,-0.2,-0.23,,0.05,-0.3,
THA,2011,0.840132083053334,3.81191694558332,2.54217096328341,7.74152006876012,28.1319763006874,31.4339629664977,,5373.6232832898,1.2766820317925,,Thailand,3.556118874748001,6.569274748975012,3.715181546782027,6.167368061884107,8.78020355489689,5.225876191385122,,1.6150407742126285,9.1192110628906,,5.547291798156879,5,BBB+,14,-0.91,-6.01,-0.51,-0.3,-1.2,-0.18,0.46,,0.06,0.74,,0.12,STABLE,GDP Growth (-6.0); Inflation (-0.5); FX Reserves Cover (-1.2),Real Interest Rate (+0.7),-0.27,0.5,0.27,0.5,-0.28,0.06,,0.05,0.15,
THA,2012,7.24279620249642,3.00948610403357,-1.23233637957653,7.26906226177321,28.4447160238828,28.9313113964315,,5725.52802835463,3.21675712469183,,Thailand,9.318516582246778,7.291462506369787,2.356358903352449,5.7421560355958885,8.73329259641758,4.582337216225243,,1.6645273789873698,9.483934870221882,,6.072157746510196,3,A-,15,0.52,5.76,0.72,-1.36,-0.43,-0.05,-0.64,,0.05,0.36,,-0.05,STABLE,Current Account / GDP (-1.4); Gross Savings / GDP (-0.6),GDP Growth (+5.8); Inflation (+0.7),2.38,-0.9,-1.09,-0.77,-0.08,-0.03,,0.08,0.32,
THA,2013,2.68749556320556,2.18617704418967,-2.10153458942232,6.51019841309142,38.1666950570794,27.2207671462189,,6018.08244729255,3.22433498210821,,Thailand,5.218746006885004,8.032440660229298,2.043447547807965,5.059178571782278,7.27499574143809,4.142482980456289,,1.7056678441505149,9.478478812882088,,5.261866808101634,4,BBB,13,-0.81,-4.1,0.74,-0.31,-0.68,-1.46,-0.44,,0.04,-0.01,,-0.4,DETERIORATING,GDP Growth (-4.1); FX Reserves Cover (-0.7); Govt Debt / GDP (-1.5),Inflation (+0.7),-1.45,0.32,-0.66,-0.77,-0.56,-0.21,,0.05,0.36,
THA,2014,0.984468863619426,1.89455652481545,2.85828409870041,6.66361179348732,35.3904739452699,27.4850789547057,,5801.1978916205,3.45784317114814,,Thailand,3.686021977257483,8.294899127666095,3.828982275532147,5.1972506141385875,7.691428908209515,4.21044887406718,,1.675168453509133,9.31035291677334,,5.436809378216713,4,BBB,13,0.17,-1.53,0.26,1.79,0.14,0.42,0.07,,-0.03,-0.17,,-0.04,STABLE,GDP Growth (-1.5),Current Account / GDP (+1.8),0.04,0.57,0.04,-0.32,-0.36,-0.34,,0.02,0.06,
THA,2015,3.13404724911635,-0.898143410569433,6.91581517168623,7.354632050016,36.6705695355179,28.043823657924,,5688.85335397884,3.98101397309843,,Thailand,5.620642524204714,10.0,5.289693461807043,5.8191688450144,7.499414569672315,4.354126083466172,,1.6593700029032743,8.93366993936913,,6.134543478520733,3,A-,15,0.7,1.93,1.71,1.46,0.62,-0.19,0.14,,-0.02,-0.38,,0.02,STABLE,None,GDP Growth (+1.9); Inflation (+1.7); Current Account / GDP (+1.5); FX Reserves Cover (+0.6),-1.23,0.9,0.98,0.03,-0.41,-0.08,,-0.0,-0.19,
THA,2016,3.43515771692182,0.186235191075453,10.5083543932086,8.34136438746495,37.3065204045664,30.0765044478694,,5833.57715617098,1.78511916997275,,Thailand,5.8916419452296385,9.832388328032092,6.583007581555096,6.7072279487184545,7.40402193931504,4.876815429452131,,1.679721787586544,9.48528580238038,,6.548137052509613,2,A,16,0.41,0.27,-0.17,1.29,0.89,-0.1,0.52,,0.02,0.55,,0.43,IMPROVING,None,Current Account / GDP (+1.3); FX Reserves Cover (+0.9); Gross Savings / GDP (+0.5); Real Interest Rate (+0.6),0.22,0.6,1.51,0.55,0.04,0.24,,-0.01,-0.0,
THA,2017,4.1776810321001,0.664415139830893,9.63103019182141,8.78162959167524,37.3065204045664,31.9424672317789,,6413.09182530343,2.46971462408852,,Thailand,6.55991292889009,9.402026374152197,6.2671708690557075,7.103466632507716,7.40402193931504,5.356634431028859,,1.7612160379332948,9.978194529343735,,6.687489563978284,2,A,16,0.14,0.67,-0.43,-0.32,0.4,0.0,0.48,,0.08,0.49,,0.42,IMPROVING,None,GDP Growth (+0.7),0.96,0.37,0.81,0.64,-0.1,0.38,,0.03,0.22,
THA,2018,4.22287028746071,1.06683487370758,5.61986314598972,7.78824916649138,37.9104188436045,31.6865849444729,,7099.77650081458,2.67979728915769,,Thailand,6.6005832587146385,9.039848613663178,4.8231507325563,6.209424249842242,7.313437173459325,5.290836128578746,,1.8577810704270503,9.870545951806465,,6.300081043021755,2,A-,15,-0.39,0.04,-0.36,-1.44,-0.89,-0.09,-0.07,,0.1,-0.11,,0.05,STABLE,Current Account / GDP (-1.4); FX Reserves Cover (-0.9),None,0.33,-0.32,-0.16,0.13,-0.06,0.31,,0.07,0.31,
THA,2019,2.11455779628278,0.705524801910317,7.04854832033554,8.90152084891791,38.6277055941279,31.7166115590555,,7605.69657797759,3.03891578719485,,Thailand,4.703102016654502,9.365027678280716,5.337477395320795,7.211368764026119,7.205844160880814,5.298557258042844,,1.9289260812780984,9.611980633219709,,6.273605090086427,2,A-,15,-0.03,-1.9,0.33,0.51,1.0,-0.11,0.01,,0.07,-0.26,,-0.09,STABLE,GDP Growth (-1.9),Current Account / GDP (+0.5); FX Reserves Cover (+1.0),-0.4,-0.15,-0.42,0.17,-0.07,0.14,,0.08,0.04,
THA,2020,-6.09306312966953,-0.846087518861799,4.1441730948501,12.2043932728337,50.3415889301099,28.2586166665329,,6983.03412836245,4.64285868065104,,Thailand,1.0,10.0,4.291902314146036,10.0,5.448761660483515,4.409358571394175,,1.8413641743009697,8.457141749931251,,5.602920150114598,2,BBB+,14,-0.67,-3.7,0.63,-1.05,2.79,-1.76,-0.89,,-0.09,-1.15,,-0.36,DETERIORATING,GDP Growth (-3.7); Current Account / GDP (-1.1); Govt Debt / GDP (-1.8); Gross Savings / GDP (-0.9); Real Interest Rate (-1.1),Inflation (+0.6); FX Reserves Cover (+2.8),-1.85,0.2,-0.66,0.97,-0.65,-0.32,,0.03,-0.51,
THA,2021,1.55858232076893,1.23104516549814,-2.14183455857728,9.01100320674599,58.5282063695337,27.6338609938632,,7055.18760721422,1.26044284284124,,Thailand,4.202724088692037,8.892059351051675,2.028939558912179,7.309902886071391,4.220769044569945,4.248707112707679,,1.8515107572645,9.107518846845691,,5.055103521862607,4,BBB,13,-0.55,3.2,-1.11,-2.26,-2.69,-1.23,-0.16,,0.01,0.65,,-0.42,DETERIORATING,Inflation (-1.1); Current Account / GDP (-2.3); FX Reserves Cover (-2.7); Govt Debt / GDP (-1.2),GDP Growth (+3.2); Real Interest Rate (+0.7),-0.8,-0.05,-0.93,0.37,-1.03,-0.35,,-0.0,-0.25,
THA,2022,2.63784213566305,6.07589952842433,-3.42866250197224,7.11722437680349,60.3442670368319,26.4000592714881,,6910.00995211206,-1.43574487358447,,Thailand,5.174057922096745,4.5316904244181035,1.5656814992899937,5.605501939123141,3.948359944475215,3.931443812668369,,1.8310951495157584,7.166263691019182,,4.079670146327755,5,BB+,11,-0.98,0.97,-4.36,-0.46,-1.7,-0.27,-0.32,,-0.02,-1.94,,-0.73,DETERIORATING,Inflation (-4.4); FX Reserves Cover (-1.7); Real Interest Rate (-1.9),GDP Growth (+1.0),0.16,-1.61,-1.26,-0.53,-1.09,-0.46,,-0.03,-0.81,
THA,2023,2.24883437970568,1.22908986612448,1.64003832144024,7.56658893215616,60.993475200655,25.6220712409329,,7210.54130832685,2.99490663552014,,Thailand,4.823950941735111,8.893819120487967,3.390413795718487,6.009930038940544,3.8509787199017502,3.73138974766846,,1.8733573714834637,9.6436672224255,,5.123846758433317,3,BBB,13,1.04,-0.35,4.36,1.82,0.4,-0.1,-0.2,,0.04,2.48,,-0.16,STABLE,None,Inflation (+4.4); Current Account / GDP (+1.8); Real Interest Rate (+2.5),1.27,-0.37,-0.3,-1.33,-0.53,-0.23,,0.01,0.4,
THA,2024,2.94859986593323,0.398333333333422,2.19482817825998,7.45570372627258,61.861415782411,24.0895812398268,,7386.63615126055,3.61835329433484,,Thailand,5.453739879339908,9.64149999999992,3.590138144173593,5.910133353645322,3.7207876326383498,3.337320890241177,,1.8981207087710148,9.194785628078916,,5.212786261073321,3,BBB,13,0.09,0.63,0.75,0.2,-0.1,-0.13,-0.39,,0.02,-0.45,,0.05,STABLE,None,GDP Growth (+0.6); Inflation (+0.8),0.42,0.25,0.52,-0.47,-0.17,-0.3,,0.01,0.03,
